_dewptm,_fog,_hail,_hum,_precipm,_pressurem,_rain,_snow,_tempm,_thunder,_tornado,_wdird
15,0,0,25,,1001,0,0,38,0,0,250
14,0,0,22,,1001,0,0,39,0,0,270
15,0,0,23,,1001,0,0,40,0,0,300
13,0,0,19,,1001,0,0,41,0,0,320
11,0,0,16,,1000,0,0,42,0,0,350
10,0,0,14,,1000,0,0,43,0,0,350
9,0,0,13,,1000,0,0,43,0,0,320
8,0,0,13,,998,0,0,42,0,0,50
8,0,0,12,,999,0,0,44,0,0,160
8,0,0,12,,999,0,0,44,0,0,40
7,0,0,11,,998,0,0,43,0,0,360
8,0,0,13,,998,0,0,42,0,0,20
7,0,0,13,,999,0,0,41,0,0,60
7,0,0,15,,999,0,0,38,0,0,0
8,0,0,17,,1000,0,0,37,0,0,0
11,0,0,22,,1000,0,0,36,0,0,0
13,0,0,29,,1000,0,0,33,0,0,0
10,0,0,24,,1000,0,0,33,0,0,0
11,0,0,29,,1000,0,0,31,0,0,0
10,0,0,27,,999,0,0,31,0,0,70
10,0,0,27,,999,0,0,31,0,0,0
8,0,0,27,,999,0,0,29,0,0,190
7,0,0,23,,1000,0,0,30,0,0,190
8,0,0,24,,1001,0,0,31,0,0,240
10,0,0,24,,1001,0,0,33,0,0,240
13,0,0,24,,1001,0,0,37,0,0,260
16,0,0,24,,1001,0,0,40,0,0,290
18,0,0,26,,1001,0,0,41,0,0,280
16,0,0,23,,1000,0,0,41,0,0,310
15,0,0,20,,1000,0,0,42,0,0,310
14,0,0,19,,1000,0,0,42,0,0,280
15,0,0,19,,1000,0,0,43,0,0,290
12,0,0,15,,999,0,0,44,0,0,320
11,0,0,16,,999,0,0,42,0,0,300
10,0,0,18,,999,0,0,38,0,0,200
12,0,0,22,,-9999,0,0,37,0,0,170
13,0,0,25,,999,0,0,36,0,0,140
13,0,0,25,,999,0,0,36,0,0,160
13,0,0,24,,999,0,0,37,0,0,160
12,0,0,23,,999,0,0,36,0,0,140
13,0,0,26,,1000,0,0,35,0,0,50
13,0,0,26,,1001,0,0,35,0,0,160
11,0,0,22,,1001,0,0,36,0,0,180
11,0,0,22,,1000,0,0,36,0,0,180
7,0,0,16,,1000,0,0,37,0,0,260
9,0,0,19,,1000,0,0,36,0,0,230
11,0,0,23,,1001,0,0,35,0,0,240
11,0,0,23,,1000,0,0,35,0,0,200
11,0,0,23,,1000,0,0,35,0,0,220
10,0,0,19,,1000,0,0,37,0,0,230
10,0,0,22,,1000,0,0,35,0,0,230
12,0,0,26,,1001,0,0,34,0,0,310
12,0,0,28,,1002,0,0,33,0,0,50
12,0,0,28,,1002,0,0,33,0,0,170
13,0,0,29,,1002,0,0,33,0,0,220
14,0,0,31,,1002,0,0,33,0,0,0
13,0,0,28,,1003,0,0,34,0,0,90
13,0,0,28,,1004,0,0,34,0,0,220
13,0,0,28,,1004,0,0,34,0,0,220
13,0,0,26,,1004,0,0,35,0,0,210
14,0,0,28,,1004,0,0,35,0,0,210
15,0,0,30,,1004,0,0,35,0,0,170
14,0,0,25,,1004,0,0,37,0,0,180
16,0,0,27,,1004,0,0,38,0,0,220
19,0,0,33,,1004,0,0,38,0,0,200
18,0,0,29,,1004,0,0,39,0,0,230
18,0,0,29,,1003,0,0,39,0,0,210
17,0,0,24,,1003,0,0,41,0,0,200
16,0,0,23,,1006,0,0,41,0,0,220
17,0,0,23,,1003,0,0,42,0,0,260
16,0,0,21,,1002,0,0,43,0,0,290
16,0,0,21,,1001,0,0,43,0,0,200
17,0,0,21,,1001,0,0,44,0,0,250
11,0,0,14,,1001,0,0,44,0,0,300
11,0,0,14,,1001,0,0,44,0,0,270
8,0,0,12,,1000,0,0,44,0,0,300
7,0,0,11,,1000,0,0,44,0,0,320
6,0,0,10,,1000,0,0,44,0,0,310
5,0,0,9,,1000,0,0,44,0,0,300
5,0,0,10,,1000,0,0,43,0,0,290
5,0,0,10,,1000,0,0,42,0,0,300
7,0,0,13,,1000,0,0,40,0,0,0
7,0,0,14,,1001,0,0,39,0,0,0
10,0,0,19,,1002,0,0,37,0,0,0
10,0,0,18,,1003,0,0,38,0,0,230
10,0,0,18,,1003,0,0,38,0,0,210
11,0,0,21,,1003,0,0,37,0,0,210
11,0,0,22,,1003,0,0,36,0,0,230
,0,0,N/A,,1002,0,0,,0,0,210
12,0,0,25,,1002,0,0,35,0,0,250
12,0,0,25,,1002,0,0,35,0,0,220
13,0,0,26,,1001,0,0,35,0,0,230
13,0,0,28,,1001,0,0,34,0,0,230
14,0,0,30,,1001,0,0,34,0,0,10
14,0,0,30,,1001,0,0,34,0,0,250
15,0,0,34,,1001,0,0,33,0,0,270
14,0,0,30,,1002,0,0,34,0,0,290
18,0,0,36,,1001,0,0,35,0,0,0
15,0,0,34,,1002,0,0,33,0,0,230
15,0,0,34,,1002,0,0,33,0,0,250
15,0,0,32,,1002,0,0,34,0,0,220
16,0,0,34,,1002,0,0,34,0,0,220
18,0,0,38,,1002,0,0,34,0,0,230
,0,0,N/A,,1003,0,0,,0,0,250
19,0,0,35,,1003,0,0,37,0,0,260
18,0,0,31,,1003,0,0,38,0,0,250
18,0,0,29,,1003,0,0,39,0,0,260
17,0,0,26,,1003,0,0,40,0,0,270
17,0,0,24,,1002,0,0,41,0,0,260
15,0,0,20,,1002,0,0,42,0,0,300
16,0,0,22,,1002,0,0,42,0,0,280
14,0,0,18,,1002,0,0,43,0,0,270
14,0,0,17,,1001,0,0,44,0,0,270
10,0,0,13,,1001,0,0,45,0,0,300
10,0,0,13,,1001,0,0,45,0,0,310
10,0,0,13,,1000,0,0,45,0,0,310
11,0,0,13,,1000,0,0,45,0,0,290
10,0,0,13,,1000,0,0,45,0,0,310
11,0,0,13,,999,0,0,45,0,0,290
11,0,0,14,,999,0,0,44,0,0,310
9,0,0,12,,999,0,0,44,0,0,300
9,0,0,12,,999,0,0,44,0,0,280
8,0,0,12,,999,0,0,43,0,0,280
8,0,0,12,,999,0,0,43,0,0,280
8,0,0,13,,999,0,0,42,0,0,260
7,0,0,12,,1000,0,0,42,0,0,300
10,0,0,15,,1000,0,0,41,0,0,360
9,0,0,15,,1000,0,0,40,0,0,360
10,0,0,17,,1001,0,0,39,0,0,0
11,0,0,20,,1001,0,0,38,0,0,160
10,0,0,19,,1001,0,0,37,0,0,200
11,0,0,21,,1001,0,0,37,0,0,200
12,0,0,22,,1001,0,0,37,0,0,210
14,0,0,25,,1001,0,0,37,0,0,230
17,0,0,34,,1001,0,0,35,0,0,260
17,0,0,34,,1000,0,0,35,0,0,260
18,0,0,36,,1001,0,0,35,0,0,0
18,0,0,36,,1001,0,0,35,0,0,0
18,0,0,36,,1001,0,0,35,0,0,230
16,0,0,30,,1001,0,0,36,0,0,250
14,0,0,25,,1002,0,0,37,0,0,270
16,0,0,29,,1002,0,0,37,0,0,270
16,0,0,29,,1002,0,0,37,0,0,260
16,0,0,29,,1003,0,0,37,0,0,250
17,0,0,30,,1004,0,0,37,0,0,290
16,0,0,29,,1004,0,0,37,0,0,300
16,0,0,29,,1004,0,0,37,0,0,290
16,0,0,27,,1004,0,0,38,0,0,290
13,0,0,21,,1003,0,0,39,0,0,350
11,0,0,18,,1003,0,0,39,0,0,330
10,0,0,17,,1003,0,0,39,0,0,330
11,0,0,20,,1004,0,0,38,0,0,260
14,0,0,33,,1004,0,0,32,0,0,280
14,0,0,31,,1002,1,0,33,0,0,350
11,0,0,18,,1001,0,0,39,0,0,160
10,0,0,16,,1001,0,0,40,0,0,200
10,0,0,16,,1001,0,0,40,0,0,240
11,0,0,18,,1001,0,0,39,0,0,300
12,0,0,20,,1000,0,0,39,0,0,270
13,0,0,24,,1000,0,0,37,0,0,180
15,0,0,28,,1001,0,0,36,0,0,180
16,0,0,32,,1001,0,0,35,0,0,170
16,0,0,34,,1002,0,0,34,0,0,160
17,0,0,38,,1002,0,0,33,0,0,170
17,0,0,38,,1002,0,0,33,0,0,60
16,0,0,34,,1003,0,0,34,0,0,100
17,0,0,43,,1004,0,0,31,0,0,50
15,0,0,40,,1003,0,0,30,0,0,70
16,0,0,43,,1003,0,0,30,0,0,90
17,0,0,51,,1003,0,0,28,0,0,70
16,0,0,51,,1004,0,0,27,0,0,50
17,0,0,54,,1003,0,0,27,0,0,120
17,0,0,54,,1005,0,0,27,0,0,10
19,0,0,61,,-9999,0,0,27,0,0,40
18,0,0,61,,1004,0,0,26,0,0,60
17,0,0,57,,1004,0,0,26,0,0,50
16,0,0,54,,1005,0,0,26,0,0,40
17,0,0,57,,1004,0,0,26,0,0,60
17,0,0,57,,1004,0,0,26,0,0,80
20,0,0,94,,1009,1,0,21,1,0,270
20,0,0,83,,1007,0,0,23,0,0,70
20,0,0,69,,1010,0,0,26,0,0,230
20,0,0,74,,1009,1,0,25,0,0,170
20,0,0,78,,1007,0,0,24,0,0,160
19,0,0,49,,1006,0,0,31,0,0,100
18,0,0,43,,1006,0,0,32,0,0,220
19,0,0,46,,1006,0,0,32,0,0,200
17,0,0,36,,1005,0,0,34,0,0,180
18,0,0,38,,1004,0,0,34,0,0,260
17,0,0,36,,1004,0,0,34,0,0,270
18,0,0,36,,1004,0,0,35,0,0,320
19,0,0,39,,1003,0,0,35,0,0,180
17,0,0,34,,1003,0,0,35,0,0,160
17,0,0,36,,1003,0,0,34,0,0,310
18,0,0,69,,1004,0,0,24,0,0,160
19,0,0,43,,1004,0,0,33,0,0,130
20,0,0,49,,1004,0,0,32,0,0,110
22,0,0,58,,1004,0,0,31,0,0,60
21,0,0,55,,-9999,0,0,31,0,0,70
21,0,0,55,,1005,0,0,31,0,0,0
20,0,0,55,,1005,0,0,30,0,0,100
21,0,0,58,,1005,0,0,30,0,0,90
21,0,0,58,,1006,0,0,30,0,0,0
21,0,0,62,,1005,0,0,29,0,0,150
20,0,0,58,,1005,0,0,29,0,0,190
20,0,0,58,,1005,0,0,29,0,0,0
21,0,0,66,,1004,0,0,28,0,0,70
21,0,0,66,,1004,0,0,28,0,0,0
21,0,0,66,,1004,0,0,28,0,0,0
21,0,0,66,,1003,0,0,28,0,0,140
21,0,0,66,,1003,0,0,28,0,0,100
21,0,0,66,,1004,0,0,28,0,0,0
21,0,0,70,,1004,0,0,27,0,0,0
22,0,0,74,,1005,0,0,27,0,0,0
22,0,0,74,,1005,0,0,27,0,0,80
21,0,0,62,,1006,0,0,29,0,0,110
21,0,0,58,,1006,0,0,30,0,0,90
21,0,0,52,,1006,0,0,32,0,0,80
20,0,0,46,,1006,0,0,33,0,0,70
20,0,0,46,,1006,0,0,33,0,0,40
19,0,0,39,,1007,0,0,35,0,0,50
18,0,0,34,,1007,0,0,36,0,0,110
18,0,0,32,,1007,0,0,37,0,0,110
18,0,0,32,,1007,0,0,37,0,0,210
19,0,0,35,,1006,0,0,37,0,0,320
19,0,0,35,,1006,0,0,37,0,0,300
19,0,0,33,,1005,0,0,38,0,0,290
19,0,0,33,,1005,0,0,38,0,0,260
,0,0,N/A,,1005,0,0,,0,0,300
19,0,0,33,,1004,0,0,38,0,0,320
19,0,0,33,,1004,0,0,38,0,0,310
19,0,0,35,,1004,0,0,37,0,0,340
23,0,0,70,,1004,1,0,29,1,0,350
22,0,0,58,,1004,1,0,31,1,0,200
23,0,0,59,,1004,0,0,32,0,0,70
21,0,0,55,,1004,0,0,31,0,0,80
21,0,0,55,,1003,0,0,31,0,0,70
21,0,0,55,,1004,0,0,31,0,0,40
20,0,0,52,,1004,0,0,31,0,0,60
21,0,0,58,,1005,0,0,30,0,0,0
20,0,0,55,,1005,0,0,30,0,0,0
22,0,0,62,,1005,0,0,30,0,0,0
22,0,0,62,,1005,0,0,30,0,0,0
23,0,0,70,,1005,0,0,29,0,0,0
23,0,0,70,,1005,0,0,29,0,0,230
22,0,0,66,,1005,0,0,29,0,0,250
23,0,0,74,,1005,0,0,28,0,0,320
22,0,0,70,,1004,0,0,28,0,0,310
21,0,0,62,,1004,0,0,29,0,0,280
21,0,0,66,,1005,0,0,28,0,0,310
18,0,0,54,,1004,0,0,28,0,0,320
18,0,0,54,,1004,0,0,28,0,0,320
18,0,0,54,,1004,0,0,28,0,0,320
18,0,0,58,,1005,0,0,27,0,0,290
17,0,0,54,,1006,0,0,27,0,0,290
17,0,0,54,,1006,0,0,27,0,0,310
17,0,0,45,,1005,0,0,30,0,0,360
17,0,0,54,,1006,0,0,27,0,0,330
17,0,0,51,,1005,0,0,28,0,0,40
17,0,0,48,,1005,0,0,29,0,0,50
17,0,0,45,,1006,0,0,30,0,0,60
16,0,0,40,,1007,0,0,31,0,0,300
17,0,0,43,,1007,0,0,31,0,0,0
17,0,0,45,,1007,0,0,30,0,0,290
17,0,0,43,,1007,0,0,31,0,0,0
18,0,0,43,,1007,0,0,32,0,0,290
17,0,0,38,,1007,0,0,33,0,0,300
16,0,0,36,,1007,0,0,33,0,0,280
15,0,0,30,,1007,0,0,35,0,0,290
14,0,0,28,,1006,0,0,35,0,0,320
16,0,0,29,,1006,0,0,37,0,0,310
14,0,0,25,,1006,0,0,37,0,0,320
12,0,0,22,,1005,0,0,37,0,0,300
12,0,0,21,,1005,0,0,38,0,0,330
13,0,0,22,,1005,0,0,38,0,0,320
13,0,0,22,,1004,0,0,38,0,0,320
13,0,0,22,,1004,0,0,38,0,0,330
14,0,0,24,,1004,0,0,38,0,0,320
14,0,0,24,,1004,0,0,38,0,0,330
14,0,0,24,,1004,0,0,38,0,0,330
14,0,0,25,,1004,0,0,37,0,0,310
15,0,0,27,,1004,0,0,37,0,0,330
15,0,0,28,,1005,0,0,36,0,0,330
15,0,0,30,,1005,0,0,35,0,0,330
15,0,0,30,,1005,0,0,35,0,0,330
15,0,0,30,,1005,0,0,35,0,0,330
16,0,0,34,,1005,0,0,34,0,0,360
16,0,0,36,,1005,0,0,33,0,0,60
15,0,0,34,,1005,0,0,33,0,0,60
17,0,0,40,,1005,0,0,32,0,0,140
17,0,0,40,,1005,0,0,32,0,0,0
18,0,0,46,,1005,0,0,31,0,0,0
18,0,0,46,,1005,0,0,31,0,0,0
17,0,0,40,,1005,0,0,32,0,0,240
18,0,0,46,,1004,0,0,31,0,0,0
18,0,0,46,,1004,0,0,31,0,0,0
18,0,0,46,,1004,0,0,31,0,0,0
18,0,0,48,,1004,0,0,30,0,0,260
18,0,0,48,,1004,0,0,30,0,0,220
19,0,0,58,,1005,0,0,28,0,0,350
17,0,0,45,,1005,0,0,30,0,0,360
18,0,0,51,,1004,0,0,29,0,0,0
15,0,0,38,,1005,0,0,31,0,0,20
16,0,0,40,,1005,0,0,31,0,0,180
17,0,0,43,,1005,0,0,31,0,0,220
17,0,0,43,,1005,0,0,31,0,0,200
17,0,0,38,,1006,0,0,33,0,0,270
17,0,0,34,,1006,0,0,35,0,0,290
16,0,0,32,,1006,0,0,35,0,0,270
17,0,0,32,,1006,0,0,36,0,0,310
16,0,0,29,,1006,0,0,37,0,0,310
14,0,0,24,,1006,0,0,38,0,0,340
14,0,0,24,,1006,0,0,38,0,0,320
15,0,0,24,,1005,0,0,39,0,0,310
14,0,0,24,,1005,0,0,38,0,0,280
13,0,0,20,,1005,0,0,40,0,0,330
13,0,0,20,,1004,0,0,40,0,0,340
13,0,0,20,,1004,0,0,40,0,0,330
14,0,0,21,,1003,0,0,40,0,0,300
14,0,0,21,,1003,0,0,40,0,0,280
13,0,0,20,,1002,0,0,40,0,0,310
12,0,0,19,,1002,0,0,40,0,0,320
12,0,0,19,,1002,0,0,40,0,0,310
11,0,0,21,,1002,0,0,37,0,0,250
10,0,0,19,,1002,0,0,37,0,0,250
11,0,0,22,,1002,0,0,36,0,0,220
12,0,0,25,,1002,0,0,35,0,0,250
12,0,0,25,,1002,0,0,35,0,0,270
12,0,0,25,,1003,0,0,35,0,0,260
13,0,0,28,,1003,0,0,34,0,0,240
13,0,0,28,,1003,0,0,34,0,0,260
14,0,0,31,,1003,0,0,33,0,0,240
14,0,0,31,,1003,0,0,33,0,0,270
15,0,0,36,,1004,0,0,32,0,0,0
15,0,0,36,,1003,0,0,32,0,0,0
15,0,0,38,,1003,0,0,31,0,0,0
15,0,0,38,,1002,0,0,31,0,0,0
16,0,0,43,,1002,0,0,30,0,0,0
15,0,0,40,,1002,0,0,30,0,0,230
15,0,0,40,,1001,0,0,30,0,0,260
15,0,0,40,,1001,0,0,30,0,0,260
14,0,0,40,,1001,0,0,29,0,0,250
15,0,0,42,,1001,0,0,29,0,0,260
14,0,0,40,,1001,0,0,29,0,0,250
14,0,0,42,,1002,0,0,28,0,0,260
15,0,0,42,,1002,0,0,29,0,0,240
15,0,0,42,,1003,0,0,29,0,0,250
16,0,0,43,,1003,0,0,30,0,0,270
16,0,0,40,,1003,0,0,31,0,0,270
15,0,0,34,,1003,0,0,33,0,0,270
15,0,0,32,,1003,0,0,34,0,0,280
15,0,0,30,,1003,0,0,35,0,0,280
15,0,0,28,,1003,0,0,36,0,0,260
15,0,0,28,,1003,0,0,36,0,0,270
14,0,0,24,,1003,0,0,38,0,0,330
12,0,0,22,,1003,0,0,37,0,0,320
13,0,0,21,,1002,0,0,39,0,0,300
12,0,0,19,,1002,0,0,40,0,0,310
13,0,0,20,,1002,0,0,40,0,0,290
12,0,0,19,,1001,0,0,40,0,0,320
12,0,0,18,,1001,0,0,41,0,0,310
11,0,0,17,,1000,0,0,41,0,0,330
11,0,0,17,,1000,0,0,41,0,0,310
11,0,0,17,,999,0,0,41,0,0,330
10,0,0,15,,999,0,0,42,0,0,330
10,0,0,15,,999,0,0,41,0,0,330
9,0,0,14,,999,0,0,42,0,0,320
9,0,0,14,,999,0,0,41,0,0,340
9,0,0,14,,999,0,0,41,0,0,330
9,0,0,14,,999,0,0,41,0,0,330
10,0,0,16,,999,0,0,40,0,0,330
,0,0,N/A,,999,0,0,,0,0,320
11,0,0,18,,999,0,0,39,0,0,300
12,0,0,22,,1000,0,0,37,0,0,250
12,0,0,22,,1000,0,0,37,0,0,250
13,0,0,24,,1000,0,0,37,0,0,0
11,0,0,21,,1000,0,0,37,0,0,290
11,0,0,22,,1000,0,0,36,0,0,300
11,0,0,22,,1000,0,0,36,0,0,0
11,0,0,22,,1000,0,0,36,0,0,250
9,0,0,19,,1000,0,0,36,0,0,290
9,0,0,20,,1000,0,0,35,0,0,290
8,0,0,19,,1000,0,0,35,0,0,270
8,0,0,20,,999,0,0,34,0,0,280
9,0,0,23,,999,0,0,33,0,0,230
7,0,0,21,,999,0,0,32,0,0,270
7,0,0,22,,999,0,0,31,0,0,250
7,0,0,22,,999,0,0,31,0,0,270
8,0,0,25,,1000,0,0,30,0,0,220
8,0,0,25,,1000,0,0,30,0,0,230
6,0,0,22,,1000,0,0,30,0,0,250
6,0,0,22,,1001,0,0,30,0,0,250
7,0,0,23,,1001,0,0,30,0,0,200
8,0,0,25,,1002,0,0,30,0,0,260
9,0,0,25,,1002,0,0,31,0,0,270
13,0,0,25,,1002,0,0,36,0,0,270
13,0,0,24,,1002,0,0,37,0,0,300
15,0,0,25,,1002,0,0,38,0,0,280
15,0,0,25,,1003,0,0,38,0,0,260
15,0,0,25,,1003,0,0,38,0,0,290
15,0,0,24,,1002,0,0,39,0,0,260
15,0,0,23,,1002,0,0,40,0,0,280
14,0,0,21,,1002,0,0,40,0,0,300
13,0,0,20,,1002,0,0,40,0,0,270
13,0,0,19,,1001,0,0,41,0,0,280
10,0,0,15,,1001,0,0,42,0,0,270
10,0,0,15,,1001,0,0,42,0,0,260
8,0,0,13,,1000,0,0,42,0,0,260
8,0,0,13,,1000,0,0,42,0,0,300
10,0,0,15,,999,0,0,42,0,0,250
8,0,0,13,,999,0,0,42,0,0,270
8,0,0,14,,999,0,0,41,0,0,290
9,0,0,14,,999,0,0,41,0,0,310
9,0,0,14,,999,0,0,41,0,0,300
9,0,0,15,,999,0,0,40,0,0,250
8,0,0,14,,999,0,0,40,0,0,300
8,0,0,14,,1000,0,0,40,0,0,250
8,0,0,15,,1000,0,0,39,0,0,280
8,0,0,15,,1000,0,0,39,0,0,270
8,0,0,16,,1001,0,0,38,0,0,280
6,0,0,14,,1001,0,0,38,0,0,290
6,0,0,15,,1002,0,0,37,0,0,300
4,0,0,14,,1002,0,0,36,0,0,280
4,0,0,14,,1002,0,0,36,0,0,260
3,0,0,13,,1002,0,0,35,0,0,220
4,0,0,15,,1002,0,0,34,0,0,220
4,0,0,15,,1002,0,0,34,0,0,0
4,0,0,15,,1001,0,0,34,0,0,210
4,0,0,15,,1001,0,0,34,0,0,230
5,0,0,18,,1001,0,0,32,0,0,250
14,0,0,33,,-9999,0,0,32,0,0,220
3,0,0,17,,1001,0,0,31,0,0,260
4,0,0,19,,-9999,0,0,30,0,0,0
6,0,0,25,,1003,0,0,28,0,0,240
6,0,0,25,,1002,0,0,28,0,0,230
7,0,0,26,,1003,0,0,28,0,0,280
9,0,0,25,,1004,0,0,31,0,0,260
9,0,0,23,,1005,0,0,33,0,0,280
8,0,0,17,,1005,0,0,37,0,0,290
7,0,0,15,,1005,0,0,38,0,0,250
5,0,0,12,,1005,0,0,39,0,0,310
4,0,0,10,,1005,0,0,41,0,0,300
5,0,0,11,,1004,0,0,41,0,0,320
4,0,0,10,,1004,0,0,42,0,0,290
5,0,0,10,,1004,0,0,42,0,0,320
5,0,0,10,,1004,0,0,43,0,0,320
5,0,0,10,,1003,0,0,43,0,0,330
4,0,0,9,,1003,0,0,43,0,0,330
4,0,0,9,,1002,0,0,43,0,0,330
5,0,0,10,,1002,0,0,43,0,0,330
4,0,0,9,,1002,0,0,43,0,0,310
4,0,0,10,,1002,0,0,42,0,0,350
5,0,0,11,,1003,0,0,41,0,0,320
5,0,0,12,,1003,0,0,39,0,0,330
6,0,0,14,,1004,0,0,38,0,0,350
6,0,0,15,,1004,0,0,37,0,0,340
6,0,0,16,,1004,0,0,35,0,0,340
6,0,0,16,,1004,0,0,35,0,0,340
6,0,0,17,,1004,0,0,34,0,0,330
7,0,0,20,,1004,0,0,33,0,0,330
7,0,0,21,,1003,0,0,32,0,0,290
7,0,0,21,,1003,0,0,32,0,0,290
7,0,0,23,,1003,0,0,30,0,0,240
9,0,0,27,,1003,0,0,30,0,0,0
8,0,0,27,,1003,0,0,29,0,0,240
8,0,0,28,,1003,0,0,28,0,0,230
8,0,0,28,,1003,0,0,28,0,0,0
9,0,0,30,,1003,0,0,28,0,0,0
8,0,0,30,,1004,0,0,27,0,0,250
9,0,0,30,,1004,0,0,28,0,0,280
9,0,0,29,,1005,0,0,29,0,0,230
9,0,0,23,,1005,0,0,33,0,0,330
9,0,0,20,,1005,0,0,35,0,0,330
9,0,0,19,,1005,0,0,36,0,0,310
9,0,0,17,,1005,0,0,38,0,0,330
7,0,0,13,,1005,0,0,40,0,0,320
6,0,0,12,,1005,0,0,40,0,0,320
6,0,0,12,,1005,0,0,41,0,0,310
6,0,0,12,,1005,0,0,41,0,0,300
6,0,0,11,,1004,0,0,42,0,0,330
6,0,0,11,,1004,0,0,43,0,0,310
6,0,0,10,,1004,0,0,44,0,0,320
7,0,0,11,,1003,0,0,44,0,0,350
6,0,0,10,,1003,0,0,44,0,0,340
,0,0,N/A,,1003,0,0,,0,0,320
6,0,0,11,,1003,0,0,43,0,0,320
6,0,0,10,,1002,0,0,44,0,0,320
6,0,0,10,,1002,0,0,44,0,0,330
6,0,0,11,,1002,0,0,43,0,0,300
6,0,0,11,,1002,0,0,43,0,0,330
6,0,0,11,,1002,0,0,43,0,0,310
5,0,0,10,,1002,0,0,42,0,0,320
5,0,0,10,,1002,0,0,42,0,0,320
6,0,0,12,,1002,0,0,41,0,0,340
6,0,0,12,,1002,0,0,40,0,0,360
6,0,0,13,,1002,0,0,39,0,0,340
7,0,0,17,,1003,0,0,36,0,0,330
7,0,0,17,,1003,0,0,36,0,0,310
8,0,0,18,,1003,0,0,36,0,0,320
10,0,0,23,,1003,0,0,34,0,0,240
9,0,0,23,,1003,0,0,33,0,0,230
9,0,0,24,,1003,0,0,32,0,0,230
8,0,0,21,,1003,0,0,33,0,0,260
8,0,0,22,,1003,0,0,32,0,0,250
8,0,0,24,,1003,0,0,31,0,0,230
8,0,0,24,,1003,0,0,31,0,0,250
9,0,0,25,,1003,0,0,31,0,0,240
9,0,0,25,,1003,0,0,31,0,0,0
9,0,0,25,,1003,0,0,31,0,0,0
9,0,0,25,,1003,0,0,31,0,0,0
9,0,0,25,,1003,0,0,31,0,0,0
9,0,0,24,,1004,0,0,32,0,0,0
10,0,0,27,,1004,0,0,31,0,0,250
11,0,0,27,,1005,0,0,32,0,0,290
10,0,0,24,,1005,0,0,33,0,0,260
10,0,0,22,,1005,0,0,35,0,0,270
10,0,0,20,,1006,0,0,36,0,0,290
10,0,0,19,,1006,0,0,37,0,0,270
,0,0,N/A,,1005,0,0,,0,0,260
11,0,0,17,,1005,0,0,40,0,0,300
10,0,0,15,,1005,0,0,41,0,0,300
10,0,0,15,,1005,0,0,42,0,0,280
8,0,0,12,,1005,0,0,43,0,0,350
8,0,0,12,,1004,0,0,43,0,0,350
9,0,0,13,,1004,0,0,43,0,0,310
8,0,0,12,,1003,0,0,44,0,0,310
8,0,0,11,,1002,0,0,45,0,0,340
8,0,0,11,,1001,0,0,45,0,0,350
8,0,0,12,,1001,0,0,44,0,0,310
7,0,0,10,,1001,0,0,45,0,0,330
7,0,0,11,,1001,0,0,44,0,0,320
8,0,0,12,,1001,0,0,44,0,0,340
8,0,0,12,,1001,0,0,43,0,0,330
8,0,0,13,,1001,0,0,42,0,0,330
8,0,0,14,,1002,0,0,41,0,0,290
11,0,0,18,,1002,0,0,39,0,0,310
11,0,0,17,,1002,0,0,40,0,0,310
12,0,0,21,,1002,0,0,38,0,0,260
11,0,0,20,,1003,0,0,38,0,0,260
11,0,0,22,,1003,0,0,36,0,0,300
11,0,0,22,,1003,0,0,36,0,0,260
11,0,0,22,,1002,0,0,36,0,0,260
11,0,0,23,,1002,0,0,35,0,0,300
11,0,0,23,,1002,0,0,35,0,0,0
11,0,0,24,,1001,0,0,34,0,0,220
13,0,0,29,,1001,0,0,33,0,0,0
13,0,0,29,,1001,0,0,33,0,0,0
12,0,0,28,,1001,0,0,33,0,0,260
12,0,0,29,,1001,0,0,32,0,0,260
13,0,0,31,,1001,0,0,32,0,0,0
13,0,0,31,,1001,0,0,32,0,0,280
13,0,0,31,,1002,0,0,32,0,0,320
12,0,0,26,,1003,0,0,34,0,0,330
13,0,0,28,,1003,0,0,34,0,0,320
13,0,0,28,,1003,0,0,34,0,0,290
12,0,0,25,,1004,0,0,35,0,0,340
11,0,0,22,,1004,0,0,36,0,0,320
12,0,0,22,,1004,0,0,37,0,0,330
12,0,0,20,,1004,0,0,39,0,0,320
10,0,0,16,,1003,0,0,40,0,0,310
10,0,0,15,,1003,0,0,41,0,0,310
10,0,0,15,,1003,0,0,41,0,0,310
9,0,0,13,,1003,0,0,43,0,0,320
9,0,0,12,,1002,0,0,44,0,0,330
9,0,0,12,,1002,0,0,44,0,0,350
10,0,0,13,,1001,0,0,44,0,0,50
10,0,0,13,,1000,0,0,44,0,0,300
10,0,0,13,,1000,0,0,44,0,0,280
9,0,0,12,,1000,0,0,44,0,0,310
8,0,0,12,,1000,0,0,44,0,0,300
9,0,0,12,,1000,0,0,44,0,0,330
9,0,0,13,,1000,0,0,43,0,0,300
9,0,0,14,,1000,0,0,42,0,0,300
9,0,0,14,,1000,0,0,42,0,0,320
9,0,0,14,,1000,0,0,41,0,0,320
9,0,0,15,,1000,0,0,40,0,0,300
11,0,0,20,,1001,0,0,38,0,0,0
10,0,0,18,,1001,0,0,38,0,0,240
10,0,0,19,,1001,0,0,37,0,0,230
11,0,0,22,,1001,0,0,36,0,0,0
11,0,0,22,,1001,0,0,36,0,0,0
11,0,0,21,,1001,0,0,37,0,0,0
